doctoralstudent-inv, almamater, birthplace, doctoraladvisor, deathplace
description, person-inv
birthyear, nationality, deathcause
birthplace, profession, institution
birthyear, doctoraladvisor-inv
field, deathyear, birthplace, citizenship, deathplace
birthyear, field, residence, alias, almamater, birthplace, description, name, birthdate, citizenship
field, nationality, influenced, influencedby
birthyear, field, residence, almamater, description, deathplace
education, institution, knownfor
field, nationality, residence, almamater, description, doctoraladvisor, deathplace
deathyear, profession
description, academicadvisor, award, deathplace
birthyear, nationality, country
influencedby-inv, award, influenced-inv
deathyear, nationality, birthplace, description, citizenship
field, schoolpatron-inv, award, citizenship, knownfor
nationality, doctoralstudent, residence, birthplace, doctoraladvisor-inv
institution, deathplace
author-inv, influenced-inv
birthyear, almamater, academicadvisor, award, deathplace
influencedby, doctoraladvisor
doctoralstudent-inv, birthyear, almamater, doctoraladvisor
birthyear, description, award, citizenship
birthyear, editor-inv, residence
birthplace, description, starring-inv
deathyear, almamater, deathdate, deathplace
field, author-inv, notablestudent-inv
influencedby-inv, nationality
residence, almamater, description, citizenship, doctoraladvisor
birthyear, deathyear, birthplace, citizenship, deathplace
field, deathyear, birthplace, description, award, doctoraladvisor, deathplace, knownfor
rdf-schema#seealso, birthplace, award, citizenship, deathplace
field, award, developer-inv, knownfor
birthyear, field, nationality, residence, almamater, description
influencedby-inv, field, influenced-inv
deathyear, nationality, starring-inv, deathplace
presenter-inv, birthplace, award
birthyear, field, nationality, almamater, description, award
deathyear, binomialauthority-inv
birthyear, field, almamater, birthplace, description, doctoraladvisor
field, residence, almamater, viafid, award, knownfor
award, person-inv
birthyear, field, birthplace, description, award, deathplace
field, deathyear, influencedby
birthplace, activeyearsstartyear
field, doctoralstudent, almamater, award, doctoraladvisor, deathplace
doctoralstudent, almamater, birthplace, description, citizenship, deathplace, knownfor
birthplace, academicadvisor, influenced-inv
field, nationality, almamater, citizenship, influencedby
field, nationality, deathcause, description, deathplace
birthyear, field, almamater, birthplace, award, knownfor
influencedby-inv, field, almamater, notablestudent, deathplace
field, nationality, discoverer-inv, description
almamater, description, citizenship, doctoraladvisor, deathplace
field, residence, almamater, birthplace, description, award, citizenship
deathyear, name, deathdate
foundedby-inv, residence, birthplace, citizenship
birthyear, nationality, birthplace, description, citizenship, deathplace
viafid, deathplace
description, influencedby, knownfor
birthyear, field, deathyear, birthdate
field, nationality, birthplace, description, award, citizenship
residence, birthplace, influencedby, deathplace
