db:name, db:country, db:author, db:coverartist, db:mediatype, db:publisher, db:language, db:isbn
db:oclc, db:author, db:publisher, db:illustrator
db:basedon-inv, db:author, db:coverartist, db:literarygenre, db:mediatype, db:series
db:country, db:author, db:literarygenre, db:publisher, db:series, db:owl#differentfrom, db:language
db:country, db:author, db:coverartist, db:literarygenre, db:mediatype, db:publisher, db:series, db:language, db:numberofpages, db:illustrator
db:subsequentwork, db:author, db:literarygenre, db:nonfictionsubject, db:mediatype, db:series
db:country, db:author, db:mediatype, db:owl#differentfrom, db:language
db:country, db:author, db:coverartist, db:literarygenre, db:mediatype, db:publisher, db:series, db:language, db:translator, db:illustrator
db:author, db:literarygenre, db:mediatype, db:publisher, db:series, db:previouswork, db:rdf-schema#seealso-inv
db:author, db:literarygenre, db:nonfictionsubject, db:publisher, db:notablework-inv
db:name, db:country, db:author, db:literarygenre, db:mediatype, db:publisher, db:language, db:isbn, db:numberofpages
db:subsequentwork, db:author, db:literarygenre, db:series, db:notablework-inv, db:language
db:mediatype, db:dcc, db:publicationdate
db:coverartist, db:literarygenre, db:nonfictionsubject, db:mediatype, db:publisher, db:series, db:isbn, db:numberofpages
db:country, db:author, db:series, db:language, db:rdf-schema#seealso
db:country, db:oclc, db:author, db:coverartist, db:literarygenre, db:mediatype, db:publisher, db:series, db:language, db:numberofpages
db:country, db:author, db:literarygenre, db:mediatype, db:publisher, db:series, db:previouswork, db:language, db:isbn
db:author, db:literarygenre, db:publisher, db:lcc, db:language, db:owl#differentfrom-inv
db:author, db:literarygenre, db:mediatype, db:publisher, db:series, db:isbn, db:numberofpages, db:illustrator
db:country, db:author, db:publisher, db:notablework-inv, db:language, db:translator, db:numberofpages
db:country, db:author, db:coverartist, db:literarygenre, db:mediatype, db:publisher, db:language, db:isbn, db:illustrator
db:author, db:coverartist, db:literarygenre, db:nonfictionsubject, db:mediatype, db:publisher, db:series, db:isbn
db:subsequentwork, db:coverartist, db:literarygenre, db:nonfictionsubject, db:mediatype, db:publisher, db:series, db:isbn
db:name, db:author, db:literarygenre, db:mediatype, db:publisher, db:rdf-schema#seealso
db:country, db:author, db:coverartist, db:literarygenre, db:mediatype, db:publisher, db:series, db:language, db:dcc, db:illustrator
db:author, db:nonfictionsubject, db:knownfor-inv
db:mediatype, db:owl#differentfrom-inv
db:oclc, db:author, db:isbn, db:numberofpages, db:publicationdate
db:name, db:owl#differentfrom, db:language
db:country, db:oclc, db:author, db:coverartist, db:literarygenre, db:mediatype, db:publisher, db:lcc, db:series, db:language, db:isbn
db:country, db:author, db:coverartist, db:literarygenre, db:mediatype, db:publisher, db:series, db:notablework-inv, db:language
db:notablework-inv, db:rdf-schema#seealso-inv
db:author, db:literarygenre, db:nonfictionsubject, db:publisher, db:series, db:previouswork
db:country, db:oclc, db:author, db:literarygenre, db:mediatype, db:publisher, db:series, db:language, db:isbn, db:translator
db:coverartist, db:nonfictionsubject, db:mediatype, db:publisher, db:dcc
db:country, db:author, db:literarygenre, db:series, db:language, db:rdf-schema#seealso-inv
db:mediatype, db:rdf-schema#seealso, db:dcc
db:country, db:subsequentwork, db:author, db:literarygenre, db:mediatype, db:publisher, db:series, db:language, db:dcc
db:oclc, db:author, db:coverartist, db:literarygenre, db:mediatype, db:publisher, db:lcc, db:dcc, db:numberofpages
db:author, db:nonfictionsubject, db:publisher, db:series, db:notablework-inv
db:country, db:author, db:literarygenre, db:mediatype, db:publisher, db:series, db:language, db:isbn, db:illustrator
db:author, db:literarygenre, db:mediatype, db:owl#differentfrom, db:language, db:dcc
db:author, db:coverartist, db:literarygenre, db:nonfictionsubject, db:mediatype, db:publisher, db:series, db:numberofpages
db:country, db:subsequentwork, db:author, db:coverartist, db:literarygenre, db:mediatype, db:series, db:language, db:dcc
db:author, db:nonfictionsubject, db:notablework-inv, db:rdf-schema#seealso
db:country, db:language, db:dcc, db:publicationdate
db:country, db:nonfictionsubject, db:numberofpages
db:author, db:coverartist, db:notablework-inv, db:numberofpages, db:illustrator
db:country, db:author, db:literarygenre, db:mediatype, db:publisher, db:language, db:translator, db:numberofpages
